RequirementId,RecordCount,FieldCount,DirectAbilityCount,DirectComponentCount,ParentRequirementCount,ChildRequirementCount,ContextTags,SampleAbilities,SemanticSummary,Notes
33599,1,0,4,0,0,0,,"23668 (Deploy Cannon), 23670 (Deploy Organ Gun), 23674 (Deploy Supa-Chucka), 23676 (Deploy Orcapult)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23668 (Deploy Cannon), 23670 (Deploy Organ Gun), 23674 (Deploy Supa-Chucka), 23676 (Deploy Orcapult)."
33625,1,0,1,0,0,0,,23912 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23912 (Deploy Ram).
33626,1,0,1,0,0,0,,23912 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23912 (Deploy Ram).
33675,1,0,1,0,0,0,,23918 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23918 (Deploy Ram).
33676,1,0,1,0,0,0,,23918 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23918 (Deploy Ram).
33699,1,0,4,0,0,0,,"23914 (Deploy Cannon), 23916 (Deploy Organ Gun), 23920 (Deploy Supa-Chucka), 23922 (Deploy Orcapult)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23914 (Deploy Cannon), 23916 (Deploy Organ Gun), 23920 (Deploy Supa-Chucka), 23922 (Deploy Orcapult)."
33725,1,0,1,0,0,0,,23924 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23924 (Deploy Ram).
33726,1,0,1,0,0,0,,23924 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23924 (Deploy Ram).
33775,1,0,1,0,0,0,,23930 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23930 (Deploy Ram).
33776,1,0,1,0,0,0,,23930 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23930 (Deploy Ram).
33799,1,0,4,0,0,0,,"23926 (Deploy Cannon), 23928 (Deploy Organ Gun), 23932 (Deploy Supa-Chucka), 23934 (Deploy Orcapult)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23926 (Deploy Cannon), 23928 (Deploy Organ Gun), 23932 (Deploy Supa-Chucka), 23934 (Deploy Orcapult)."
33825,1,0,1,0,0,0,,24758 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24758 (Deploy Ram).
33826,1,0,1,0,0,0,,24758 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24758 (Deploy Ram).
33875,1,0,1,0,0,0,,24764 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24764 (Deploy Ram).
33876,1,0,1,0,0,0,,24764 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24764 (Deploy Ram).
33899,1,0,4,0,0,0,,"24760 (Deploy Cannon), 24762 (Deploy Hellblaster), 24766 (Deploy Hellcannon), 24768 (Deploy Tri-Barrel Hellcannon)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 24760 (Deploy Cannon), 24762 (Deploy Hellblaster), 24766 (Deploy Hellcannon), 24768 (Deploy Tri-Barrel Hellcannon)."
33925,1,0,1,0,0,0,,24770 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24770 (Deploy Ram).
33926,1,0,1,0,0,0,,24770 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24770 (Deploy Ram).
33975,1,0,1,0,0,0,,24776 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24776 (Deploy Ram).
33976,1,0,1,0,0,0,,24776 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24776 (Deploy Ram).
33999,1,0,4,0,0,0,,"24772 (Deploy Cannon), 24774 (Deploy Hellblaster), 24778 (Deploy Hellcannon), 24780 (Deploy Tri-Barrel Hellcannon)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 24772 (Deploy Cannon), 24774 (Deploy Hellblaster), 24778 (Deploy Hellcannon), 24780 (Deploy Tri-Barrel Hellcannon)."
34025,1,0,1,0,0,0,,24782 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24782 (Deploy Ram).
34026,1,0,1,0,0,0,,24782 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24782 (Deploy Ram).
34075,1,0,1,0,0,0,,24788 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24788 (Deploy Ram).
34076,1,0,1,0,0,0,,24788 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24788 (Deploy Ram).
34099,1,0,4,0,0,0,,"24784 (Deploy Cannon), 24786 (Deploy Hellblaster), 24790 (Deploy Hellcannon), 24792 (Deploy Tri-Barrel Hellcannon)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 24784 (Deploy Cannon), 24786 (Deploy Hellblaster), 24790 (Deploy Hellcannon), 24792 (Deploy Tri-Barrel Hellcannon)."
34125,1,0,1,0,0,0,,23948 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23948 (Deploy Ram).
34126,1,0,1,0,0,0,,23948 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23948 (Deploy Ram).
34175,1,0,1,0,0,0,,23954 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23954 (Deploy Ram).
34176,1,0,1,0,0,0,,23954 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23954 (Deploy Ram).
34199,1,0,4,0,0,0,,"23950 (Deploy Ballista), 23952 (Deploy Bolt Thrower), 23956 (Deploy Ballista), 23958 (Deploy Bolt Thrower)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23950 (Deploy Ballista), 23952 (Deploy Bolt Thrower), 23956 (Deploy Ballista), 23958 (Deploy Bolt Thrower)."
34225,1,0,1,0,0,0,,23960 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23960 (Deploy Ram).
34226,1,0,1,0,0,0,,23960 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23960 (Deploy Ram).
34275,1,0,1,0,0,0,,23966 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23966 (Deploy Ram).
34276,1,0,1,0,0,0,,23966 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23966 (Deploy Ram).
34299,1,0,4,0,0,0,,"23962 (Deploy Ballista), 23964 (Deploy Bolt Thrower), 23968 (Deploy Ballista), 23970 (Deploy Bolt Thrower)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23962 (Deploy Ballista), 23964 (Deploy Bolt Thrower), 23968 (Deploy Ballista), 23970 (Deploy Bolt Thrower)."
34325,1,0,1,0,0,0,,23972 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23972 (Deploy Ram).
34326,1,0,1,0,0,0,,23972 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23972 (Deploy Ram).
34375,1,0,1,0,0,0,,23978 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23978 (Deploy Ram).
34376,1,0,1,0,0,0,,23978 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23978 (Deploy Ram).
34399,1,0,4,0,0,0,,"23974 (Deploy Ballista), 23976 (Deploy Bolt Thrower), 23980 (Deploy Ballista), 23982 (Deploy Bolt Thrower)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23974 (Deploy Ballista), 23976 (Deploy Bolt Thrower), 23980 (Deploy Ballista), 23982 (Deploy Bolt Thrower)."
