RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9129,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9129,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9129,ExtData[0].Val6,1,1,17,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9129,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9129,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9129,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9129,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9129,ExtData[1].Val6,1,1,9128,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9128.
9129,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9130,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9130,ExtData[0].Val2,1,1,9,AbilityOperation: 9=Random.,Confirmed,
9130,ExtData[0].Val3,1,1,4,AbilityCondition: 4=LessThanEqual.,Confirmed,
9130,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9130,ExtData[0].Val6,1,1,100,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9130,ExtData[0].Val7,1,1,50,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9130,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9130,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9130,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9130,ExtData[1].Val6,1,1,27,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9131,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9131,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9131,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9131,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9131,ExtData[0].Val6,1,1,27,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9131,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9131,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9131,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9131,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9131,ExtData[1].Val6,1,1,9130,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9130.
9131,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9132,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9132,ExtData[0].Val2,1,1,9,AbilityOperation: 9=Random.,Confirmed,
9132,ExtData[0].Val3,1,1,4,AbilityCondition: 4=LessThanEqual.,Confirmed,
9132,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9132,ExtData[0].Val6,1,1,100,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9132,ExtData[0].Val7,1,1,25,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9132,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9132,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9132,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9132,ExtData[1].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9132,ExtData[1].Val6,1,1,362,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9132,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9132,ExtData[2].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9132,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9132,ExtData[2].Val6,1,1,72,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9133,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9133,ExtData[0].Val2,1,1,9,AbilityOperation: 9=Random.,Confirmed,
9133,ExtData[0].Val3,1,1,4,AbilityCondition: 4=LessThanEqual.,Confirmed,
9133,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9133,ExtData[0].Val6,1,1,100,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9133,ExtData[0].Val7,1,1,50,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9133,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9133,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9133,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9133,ExtData[1].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9133,ExtData[1].Val6,1,1,362,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9133,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9133,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9133,ExtData[2].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9133,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9133,ExtData[2].Val6,1,1,72,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9134,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9134,ExtData[0].Val2,1,1,3,AbilityOperation: 3=BuffGroupCounterSum.,Confirmed,
9134,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9134,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9134,ExtData[0].Val6,1,1,305,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9134,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9134,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9134,ExtData[1].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9134,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9134,ExtData[1].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9134,ExtData[1].Val7,1,1,15,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9135,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9135,ExtData[0].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9135,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9135,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9135,ExtData[0].Val6,1,1,9094,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9094.
9135,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9135,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9135,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9135,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9135,ExtData[1].Val6,1,1,9095,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9095.
9135,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9136,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9136,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9136,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9136,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9136,ExtData[0].Val6,1,1,376,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9136,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9136,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9136,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9136,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9136,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9137,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9137,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9137,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9137,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9137,ExtData[0].Val6,1,1,378,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9137,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9137,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9137,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9137,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9137,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9138,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9138,ExtData[0].Val2,1,1,25,AbilityOperation: 25=Ap.,Confirmed,
9138,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9138,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9138,ExtData[0].Val7,1,1,25,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9138,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9138,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9138,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9138,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9138,ExtData[1].Val6,1,1,390,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9138,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9139,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9139,ExtData[0].Val2,1,1,3,AbilityOperation: 3=BuffGroupCounterSum.,Confirmed,
9139,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9139,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9139,ExtData[0].Val6,1,1,379,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9139,ExtData[0].Val7,1,1,4,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9139,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9139,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9139,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9139,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9139,ExtData[1].Val6,1,1,391,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9139,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9139,ExtData[2].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9139,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9139,ExtData[2].Val6,1,1,9140,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9140.
9139,ExtData[2].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9140,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9140,ExtData[0].Val2,1,1,3,AbilityOperation: 3=BuffGroupCounterSum.,Confirmed,
9140,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9140,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9140,ExtData[0].Val6,1,1,379,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9140,ExtData[0].Val7,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9140,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9140,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9140,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9140,ExtData[1].Val6,1,1,391,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9140,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9141,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9141,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9141,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9141,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9141,ExtData[0].Val6,1,1,31,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9141,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9141,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9141,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9141,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9141,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9142,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9142,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9142,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9142,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9142,ExtData[0].Val6,1,1,41,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9142,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9142,ExtData[1].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9142,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9142,ExtData[1].Val6,1,1,42,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9143,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9143,ExtData[0].Val2,1,1,12,AbilityOperation: 12=AbilityType.,Confirmed,
9143,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9143,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9143,ExtData[0].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9143,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9143,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9143,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9143,ExtData[1].Val6,1,1,9153,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9153.
9143,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9144,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
