AbilityId,Name,CoverageStatus,EffectId,HasClientCsv,HasClientBin,HasLocalizedName,HasDescriptionText,HasEffectText,HasRootEffectRow,RelatedEffectCount,ComponentCount,RequirementLinkCount,RequirementRowCount,HasPregameReference,SourcesText,MissingText
5948,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5949,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5950,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5951,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5952,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5953,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5954,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5955,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5956,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5957,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5958,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5959,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5960,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5961,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5962,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5963,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5964,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5965,Lost Vale Damage Reduction Buff (counter),Mapped,3366,Yes,Yes,Yes,Yes,No,Yes,1,2,0,0,No,"csv, bin, strings",effect-text
5966,Lost Vale Damage Reduction Buff,Mapped,3366,Yes,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"csv, bin, strings",effect-text
5967,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
5968,Terror,Mapped,3136,Yes,Yes,Yes,Yes,No,Yes,1,2,0,0,No,"csv, bin, strings",effect-text
5969,Terror,Mapped,3136,Yes,Yes,Yes,Yes,No,Yes,1,2,0,0,No,"csv, bin, strings",effect-text
5970,Terror,Mapped,3136,Yes,Yes,Yes,Yes,No,Yes,1,2,0,0,No,"csv, bin, strings",effect-text
5971,Immune to Terminate,Mapped,1222,Yes,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"csv, bin, strings",effect-text
5972,Terminate,Mapped,1013,Yes,Yes,Yes,Yes,No,Yes,15,2,0,0,No,"csv, bin, strings",effect-text
5973,Terminate,Mapped,1020,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
5974,Terminate,Mapped,1010,Yes,Yes,Yes,Yes,No,Yes,3,2,0,0,No,"csv, bin, strings",effect-text
5975,Immune to Taunt,Mapped,3366,Yes,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"csv, bin, strings",effect-text
5976,Boss Immunities,Mapped,1222,Yes,Yes,Yes,Yes,No,Yes,1,8,0,0,No,"csv, bin, strings",effect-text
5977,Begin Combat AP Clear,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5978,Spell Haste,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5979,Core,Partial,,No,Yes,Yes,Yes,No,No,0,0,0,0,No,"bin, strings","csv, effect-text, effect-row, components"
5980,Special,Mapped,1222,Yes,Yes,Yes,Yes,No,Yes,1,3,0,0,No,"csv, bin, strings",effect-text
5981,Hero,Mapped,1222,Yes,Yes,Yes,Yes,No,Yes,1,3,0,0,No,"csv, bin, strings",effect-text
5982,Lord,Mapped,1222,Yes,Yes,Yes,Yes,No,Yes,1,3,0,0,No,"csv, bin, strings",effect-text
5983,Test Ability,Mapped,1005,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
5984,Summon Test Monster,Mapped,1024,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
5985,Throw Torch,Mapped,1015,Yes,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"csv, bin, strings",effect-text
5986,Ascension,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5987,Tzeentch's Boon,Mapped,1030,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
5988,Flying Leap,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5989,Orcapult 003,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5990,Orcapult 002,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5991,Orcapult 001,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5992,Terminate,Mapped,1006,Yes,Yes,Yes,Yes,No,Yes,3,3,0,0,No,"csv, bin, strings",effect-text
5993,Cannon Impact,Mapped,1023,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
5994,Jero Test Attack,Mapped,1950,Yes,Yes,Yes,Yes,No,Yes,9,1,0,0,No,"csv, bin, strings",effect-text
5995,Jero Test Melee,Mapped,1951,Yes,Yes,Yes,Yes,No,Yes,9,1,0,0,No,"csv, bin, strings",effect-text
5996,Jero Test Shout,Mapped,1952,Yes,Yes,Yes,Yes,No,Yes,9,1,0,0,No,"csv, bin, strings",effect-text
5997,Jero Test Stomp,Mapped,1953,Yes,Yes,Yes,Yes,No,Yes,9,1,0,0,No,"csv, bin, strings",effect-text
5998,Sigmar’s Grace,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
5999,Knocked Down,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
6000,Test DD,Mapped,1025,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
6001,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6002,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6003,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6004,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6005,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6006,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6007,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6008,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6009,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6010,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6011,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6012,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6013,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6014,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6015,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6016,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6017,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6018,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6019,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6020,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6021,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6022,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6023,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6024,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6025,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6026,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6027,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6028,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6029,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6030,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6031,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6032,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6033,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6034,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6035,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6036,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6037,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6038,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6039,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6040,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6041,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6042,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6043,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6044,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6045,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6046,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6047,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6048,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6049,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6050,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6051,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6052,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6053,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6054,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6055,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6056,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6057,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6058,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6059,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6060,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6061,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6062,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6063,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6064,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6065,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6066,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6067,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6068,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6069,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6070,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6071,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6072,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6073,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6074,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6075,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6076,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6077,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6078,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6079,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6080,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6081,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6082,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6083,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6084,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6085,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6086,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6087,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6088,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6089,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6090,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6091,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6092,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6093,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6094,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6095,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6096,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6097,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6098,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6099,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6100,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6101,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6102,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6103,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6104,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6105,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6106,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6107,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6108,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6109,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6110,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6111,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6112,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6113,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6114,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6115,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6116,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6117,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6118,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6119,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6120,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6121,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6122,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6123,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6124,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6125,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6126,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6127,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6128,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6129,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6130,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6131,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6132,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6133,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6134,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6135,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6136,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6137,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6138,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6139,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6140,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6141,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6142,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6143,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6144,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6145,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6146,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6147,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6148,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6149,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6150,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6151,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6152,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6153,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6154,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6155,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
6156,(unnamed),BlankSlot,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
